userid,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551496000000,,move,674.351,897.945,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551513000000,,move,631.891,897.945,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551530000000,,move,584.565,897.945,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551546000000,,move,541.087,897.945,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551563000000,,move,482.891,897.945,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551580000000,,move,443.682,889.377,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551596000000,,move,393.563,886.971,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551613000000,,move,355.398,881.957,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551630000000,,move,323.967,875.919,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551646000000,,move,282.091,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551663000000,,move,259.48,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551680000000,,move,227.72,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551696000000,,move,199.921,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551713000000,,move,168.485,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551730000000,,move,147.928,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551746000000,,move,128.31,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551763000000,,move,119.729,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551780000000,,move,112.205,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551796000000,,move,100.324,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551800000000,,move,96.9492,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551830000000,,move,87.6641,885.799,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551846000000,,move,73.7695,907.461,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551863000000,,move,55.7139,943.293,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551880000000,,move,45.9775,983.332,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551896000000,,move,34.9697,1032.18,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551913000000,,move,34.9697,1066.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551930000000,,move,34.9697,1108.08,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551946000000,,move,45.9775,1140.52,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551963000000,,move,51.9297,1164.72,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551980000000,,move,60.0078,1186.58,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756551996000000,,move,72.9717,1206.11,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552013000000,,move,88.8271,1228.09,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552030000000,,move,103.602,1248.55,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552046000000,,move,116.553,1260.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552063000000,,move,132.396,1269.3,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552079000000,,move,132.989,1266.91,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552096000000,,move,152.561,1271.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552113000000,,move,173.302,1277.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552130000000,,move,206.052,1277.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552146000000,,move,246.291,1277.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552163000000,,move,285.251,1277.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552180000000,,move,322.469,1270.33,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552196000000,,move,379.772,1252.48,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552213000000,,move,452.581,1250.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552230000000,,move,509.839,1244.96,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552246000000,,move,597.736,1225.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552263000000,,move,680.257,1217.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552280000000,,move,747.793,1217.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552296000000,,move,812.825,1217.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552313000000,,move,868.589,1222.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552330000000,,move,902.979,1222.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552346000000,,move,928.554,1222.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552363000000,,move,952.131,1222.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552380000000,,move,981.586,1222.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552396000000,,move,1010.69,1233.65,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552413000000,,move,1035.07,1235.07,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552429000000,,move,1060.46,1239.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552446000000,,move,1059.7,1244.96,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552450000000,,move,1062.47,1244.96,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552468000000,,move,1065.96,1244.96,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552489000000,,move,1065.96,1250.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552530000000,,move,1063.95,1264.63,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552546000000,,move,1040.43,1313.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552563000000,,move,1014.1,1365.9,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552580000000,,move,991.686,1419.27,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552596000000,,move,963.357,1459.19,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552613000000,,move,945.956,1484.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552630000000,,move,939.845,1494.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552646000000,,move,930.408,1510.5,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552663000000,,move,921.96,1523.56,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552680000000,,move,918.963,1528.83,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552696000000,,move,902.518,1537.9,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552713000000,,move,886.435,1548.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552730000000,,move,850.271,1559.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552746000000,,move,799.802,1570.9,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552763000000,,move,736.483,1575.91,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552780000000,,move,640.795,1586.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552796000000,,move,472.545,1586.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552813000000,,move,329.266,1586.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552830000000,,move,238.442,1586.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552846000000,,move,114.836,1593.13,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552857000000,,move,18.9844,1597.93,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756552863000000,,up,18.9844,1597.93,1,0.000000596046,,,,,,
,1736756695615000000,portrait,,,,,,,,,,,
,1736756778954000000,portrait,,,,,,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782095000000,,down,209.981,870.914,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782330000000,,move,209.981,897.939,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782346000000,,move,209.981,971.199,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782363000000,,move,209.981,1039.85,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782380000000,,move,214.991,1091.88,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782396000000,,move,219.969,1147.15,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782413000000,,move,225.967,1192.55,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782430000000,,move,235.565,1231.22,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782446000000,,move,238.099,1281.54,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782463000000,,move,245.968,1337.55,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782480000000,,move,252.96,1393.12,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782496000000,,move,267.594,1411.51,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782513000000,,move,264.059,1451.08,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782530000000,,move,274.596,1478.06,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782546000000,,move,274.977,1505.55,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782563000000,,move,274.977,1520.55,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782567000000,,move,274.977,1524.42,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782595000000,,move,274.977,1537.9,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782613000000,,move,274.977,1546.88,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782621000000,,move,274.977,1551.45,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782646000000,,move,274.977,1566.33,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782663000000,,move,274.977,1575.48,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782671000000,,move,274.977,1578.42,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782696000000,,move,274.977,1593.24,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782713000000,,move,274.977,1604.08,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782746000000,,move,274.977,1629.39,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782763000000,,move,274.977,1639.86,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782780000000,,move,274.977,1652.07,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782796000000,,move,274.977,1661.85,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782813000000,,move,269.967,1672.11,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782830000000,,move,262.896,1686,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782863000000,,move,263.969,1706.39,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782875000000,,move,263.969,1714.36,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782896000000,,move,263.969,1726.48,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782913000000,,move,263.969,1733.41,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782926000000,,move,263.969,1741.42,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756782971000000,,move,263.969,1749.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783043000000,,move,263.969,1754.9,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783179000000,,move,252.96,1760.93,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783196000000,,move,252.96,1766.01,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783230000000,,move,242.893,1782.88,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783242000000,,move,241.985,1790.4,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783258000000,,move,234.471,1795.42,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783296000000,,move,236.976,1807.56,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783309000000,,move,236.976,1812.93,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736756783359000000,,up,236.976,1809.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757021922000000,,down,214.991,859.938,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022096000000,,move,214.991,1171.43,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022113000000,,move,214.991,1225.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022130000000,,move,214.991,1240.22,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022146000000,,move,211.672,1250.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022163000000,,move,209.981,1260.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022180000000,,move,209.981,1267.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022194000000,,move,209.981,1280.96,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022213000000,,move,209.981,1299.61,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022230000000,,move,197.379,1317.56,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022246000000,,move,193.157,1326.75,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022263000000,,move,192.975,1332.53,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022282000000,,move,192.975,1342.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022309000000,,move,192.975,1353.9,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022330000000,,move,192.975,1381.58,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022346000000,,move,192.975,1401.62,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022363000000,,move,192.975,1414.03,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022396000000,,move,192.975,1450.48,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022413000000,,move,192.975,1512.41,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022430000000,,move,192.975,1570.06,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022446000000,,move,192.975,1596.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022458000000,,move,192.975,1605.45,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022496000000,,move,192.975,1619.62,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022503000000,,move,192.975,1622.96,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022530000000,,move,192.975,1632.96,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022562000000,,move,192.975,1640.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022589000000,,move,192.975,1646.91,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022630000000,,move,192.975,1655.91,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022646000000,,move,198.468,1657.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022655000000,,move,201.973,1657.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1736757022742000000,,up,198.974,1657.89,1,0.000000596046,,,,,,
,1737109048419000000,portrait,,,,,,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050491000000,,down,231.966,854.925,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050707000000,,move,223.233,966.71,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050724000000,,move,208.466,1068.91,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050737000000,,move,197.457,1194.38,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050745000000,,move,199.962,1223.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050773000000,,move,199.962,1320.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050787000000,,move,199.962,1338.45,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050795000000,,move,199.962,1352.41,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050801000000,,move,199.962,1363.38,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050820000000,,move,199.962,1363.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050851000000,,move,199.962,1391.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050874000000,,move,199.962,1399.85,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050886000000,,move,199.962,1418.39,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050905000000,,move,199.962,1429.47,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050938000000,,move,207.477,1518.93,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050957000000,,move,212.604,1584.29,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050965000000,,move,210.971,1593.39,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109050991000000,,move,210.971,1637.28,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051007000000,,move,210.971,1663.07,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051024000000,,move,215.98,1682.17,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051041000000,,move,215.98,1711.71,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051057000000,,move,219.239,1733.17,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051091000000,,move,226.988,1785.12,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051109000000,,move,226.988,1812.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051130000000,,move,226.988,1836.41,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051170000000,,move,231.966,1858.93,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051191000000,,move,231.966,1869.81,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051196000000,,move,231.966,1883.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051234000000,,move,231.966,1882.88,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109051393000000,,up,231.966,1882.88,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109055730000000,,down,224.979,883.922,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109055941000000,,move,220.82,918.691,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109055957000000,,move,203.526,957.024,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109055974000000,,move,201.973,994.417,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109055991000000,,move,194.985,1033.31,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056007000000,,move,194.985,1061.41,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056024000000,,move,194.985,1084.09,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056041000000,,move,186.977,1125.12,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056057000000,,move,186.977,1157.58,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056070000000,,move,186.977,1205.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056091000000,,move,186.977,1232.36,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056107000000,,move,186.977,1265.01,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056124000000,,move,179.989,1275.25,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056133000000,,move,179.989,1285.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056157000000,,move,179.989,1304.4,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056174000000,,move,179.989,1310.05,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056191000000,,move,179.989,1323.95,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056219000000,,move,179.989,1346.92,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056241000000,,move,179.989,1353.2,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056257000000,,move,179.989,1372.6,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056269000000,,move,179.989,1384.42,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056290000000,,move,179.989,1423.37,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056307000000,,move,179.989,1422.77,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056324000000,,move,188.25,1454.08,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056341000000,,move,194.985,1463.13,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056357000000,,move,194.985,1493.99,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056369000000,,move,194.985,1507.89,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056391000000,,move,194.985,1534.59,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056441000000,,move,201.973,1543.08,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056496000000,,move,217.991,1572.46,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056557000000,,move,232.987,1599.18,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056581000000,,move,232.987,1610.94,1,0.000000596046,,,,,,
qVaPGeVuG3ODothSZUPTAt3OvpO2,1737109056603000000,,move,240.963,1610.94,1,0.000000596046,,,,,,
