userid,vzor_id,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,1.78e-06,9.3e-07,1.09e-06,1.4e-07,,,1.8e-07,2.33e-06,3.32e-06,2.35e-06,2.4e-06,1.4e-07,,,1.8e-07,3.12e-06,6e-08,4e-08,1.1e-07,1.4e-07,,,1.8e-07,6.8e-07,282.93029954,201.49654342,262.26544975,2.23606798,,,3.0,216.51276434,0.08927057,0.6531376,0.37202272,-0.301669,,,0.143652,1.01609856,6.84228714,7.133045,7.24282692,7.27119,,,7.42921,7.443574,6.84707429,6.053021,6.35421231,6.36858,,,6.01902,6.352296,1.48441,1.78368,1.79805,-0.301669,,,0.143652,2.39899,-1.62327,-0.665588,-0.550666,-0.301669,,,0.143652,0.0694318,7.50343,7.78116,7.92241,7.27119,,,7.42921,7.72609,6.32548,6.30872,6.59842,7.27119,,,7.42921,7.14669,8.14268,8.14507,9.71328,6.36858,,,6.01902,6.88094,5.60722,5.01106,4.18028,6.36858,,,6.01902,5.37019,9.76070862,9.45777845,9.77603023,9.67057493,,,9.5625519,9.89661732,-0.22793986,-0.06908879,0.40641359,0.177762,,,-0.292604,-0.4322482,0,0.0,0.0,0.0,,,0.0,0.0,0.04284791,-0.1611463,-0.33249871,-0.0922407,,,0.0,0.2409254,0.109345,0.235794,1.13377,0.177762,,,-0.292604,-0.245568,-0.342695,-0.442266,-0.0690278,0.177762,,,-0.292604,-0.573602,0.8546,0.265726,-0.0299324,-0.00427606,,,0.315206,0.475253,-0.208305,-0.485638,-0.754419,-0.00427606,,,0.315206,0.159436,0.265116,0.0354302,0.0207694,-0.0922407,,,0.0,0.353691,-0.158825,-0.544892,-0.660345,-0.0922407,,,0.0,0.138056,0.52823977,0.42102304,0.69321079,0.20031465,,,0.43008362,0.5929074
Vk2LE9pv1cgXgDCkG2IKoMy728q1,2,9.6e-07,7.9e-07,1.89e-06,,,,,1.45e-06,3.24e-06,1.61e-06,3.29e-06,,,,,2.7e-06,6e-08,3e-08,6e-08,,,,,3e-08,236.81501568,93.71761962,352.7779157,,,,,276.42321513,0.37640243,0.8422806,1.1585541,,,,,0.74848712,6.59004071,6.71047,7.10168,,,,,7.2149275,7.22826571,7.501034,5.898594,,,,,6.38384,2.01352,1.53229,2.48039,,,,,2.31519,-1.55863,-0.100556,0.138864,,,,,-0.857124,7.50822,7.30471,7.54174,,,,,7.53695,5.37259,6.23211,6.44519,,,,,6.7301,9.7444,8.57603,6.99346,,,,,6.80911,5.33428,6.62476,4.96079,,,,,5.5737,9.89949961,10.12445499,9.35096462,,,,,9.72418726,0.04367679,0.17678428,0.24740042,,,,,-0.23564132,0,-1.0,0.0,,,,,0.0,0.01457352,-0.17482938,-0.4702439,,,,,0.16661359,0.67745,0.297491,0.477086,,,,,0.169821,-0.92485,0.0616974,0.0128282,,,,,-0.572992,0.979217,0.0366519,0.285274,,,,,0.344528,-1.05496,-1.08245,-0.836275,,,,,-0.252898,0.31032,0.072693,-0.3036,,,,,0.422719,-0.144775,-0.505796,-0.62858,,,,,-0.067806,0.5858347,0.66946748,0.6328834,,,,,0.46380417
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,8.4e-07,1.34e-06,7.9e-07,1.14e-06,1.37e-06,1.53e-06,7.1e-07,2.01e-06,1.33e-06,2.52e-06,1.81e-06,2.11e-06,4.02e-06,3.59e-06,8.7e-07,3.29e-06,1.2e-07,9e-08,1.3e-07,1.3e-07,7e-08,1.2e-07,5.4e-07,8.4e-07,117.17340848,456.11318274,190.40741979,200.94123764,510.57474417,571.16529377,108.23566833,359.03431329,2.29125125,1.6851976,1.62609851,1.60464689,1.760696,1.03824612,1.06371043,1.54904711,5.88524875,6.21024,6.50961636,6.32601333,6.09643667,6.242642,5.92565,5.30688111,7.21732125,7.33966533,6.51179273,7.15520556,6.93536333,7.1347215,7.69804286,8.28765889,3.17232,3.96719,3.00712,2.3966,3.13162,2.96642,2.28407,2.44209,1.15401,0.47884,-0.198719,0.629675,0.380678,-0.469264,0.61531,0.378284,6.57927,6.97192,7.12993,7.02459,6.82587,6.88094,6.17465,5.8227,5.25527,5.48033,6.06691,5.63116,4.70221,5.45399,5.54497,4.79798,8.55927,8.37252,7.48667,8.61673,7.83143,8.57603,8.65265,10.058,5.63116,5.66708,5.40371,6.07409,5.54497,5.56652,7.1419,7.0198,9.66852067,9.85222035,9.43049817,9.71912488,9.44896782,9.59180535,9.79134493,10.02619804,-0.23304501,-0.23115147,-0.1692097,-0.3786006,0.04381937,0.17284428,0.42874014,0.00746611,0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.00358877,-0.15955801,-0.07891272,-0.1867889,0.02565631,0.10732901,0.37158071,0.64751711,0.0500909,0.306654,-0.0244346,0.142942,0.433103,0.690278,0.575435,0.499077,-0.573602,-0.838107,-0.3317,-0.733649,-0.152716,-0.114232,0.265726,-0.574213,0.857044,0.199142,-0.245568,0.0323759,0.341474,0.829555,0.697608,2.15086,-0.00549779,-0.704328,-0.824668,-0.852157,-0.787405,-0.219911,0.150884,0.150884,0.193033,0.152716,0.0775799,0.0360411,0.505186,0.499077,0.612698,0.901026,-0.180205,-0.404393,-0.309098,-0.488692,-0.375071,-0.188147,0.175318,0.332311,0.44728985,0.56624378,0.63009924,0.76223933,0.36945237,0.47286049,0.70665904,1.31448158
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,1.02e-06,1.76e-06,1.39e-06,1.22e-06,9.4e-07,1.43e-06,9.8e-07,8.5e-07,3.01e-06,3.13e-06,3.49e-06,3.25e-06,2.83e-06,2.63e-06,1.94e-06,1.61e-06,6e-08,1.3e-07,6e-08,8e-08,3e-08,4e-08,6e-08,7e-08,194.20283388,406.05219654,241.94278734,294.926724,324.44933118,486.75207168,231.33485782,256.33888465,2.76290844,2.10530223,1.62703129,1.75534967,1.39544253,1.2524667,1.7507605,1.79229973,5.63089778,5.80035083,6.00534,5.96575167,6.11731053,5.95333188,5.81451667,5.74736133,7.72289667,7.67660833,6.79577143,6.89709667,6.82511211,7.64857625,7.76958417,7.62665,5.19542,3.63919,3.28006,2.84192,3.56018,3.53384,2.97839,3.99592,0.711078,0.00957681,0.107739,-0.378284,0.181959,-0.320823,0.430956,0.778116,6.41167,6.49547,6.83066,6.53856,6.72531,6.5242,6.25126,7.25443,4.47237,5.26724,5.48751,5.40371,5.52342,5.55934,5.48512,5.24809,9.37809,9.23683,7.762,8.20732,8.32943,8.91361,9.59357,9.26077,6.6056,5.57849,5.73172,6.19619,4.23055,6.72531,6.359,5.0805,10.07283293,9.93251249,9.31956862,9.33566716,9.345996,9.83731187,9.91143104,9.81212065,-0.185703,-0.24118996,0.04101531,0.10629057,0.13731618,0.08578841,0.13006337,-0.10360268,0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.27936911,-0.09376785,-0.20106199,-0.23691397,0.01379271,0.03004701,0.16656265,0.16301955,0.496023,0.0507018,0.156382,0.351858,1.09284,0.902859,0.325591,0.152105,-0.589485,-0.6072,-0.0983493,-0.0720821,-0.198531,-0.194255,-0.0830777,-0.401338,1.13804,0.24007,0.204029,-0.0867429,0.349415,0.716545,0.915687,1.12827,-0.230296,-1.51311,-0.74098,-1.18386,-0.643241,-0.188757,0.121562,-0.0287107,0.908967,0.132558,0.0922407,-0.0152716,0.194255,0.442266,0.468534,0.511294,-0.180816,-0.332922,-0.424551,-0.434936,-0.139277,-0.266337,-0.117897,-0.181427,0.7092751,0.69636272,0.43615176,0.68915689,0.36124511,0.41248827,0.73253801,0.68315918
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,4.3e-07,1.38e-06,8e-07,1.44e-06,1.02e-06,7.5e-07,1.68e-06,1.06e-06,6.9e-07,2.86e-06,9e-07,2.83e-06,1.76e-06,1.41e-06,1.95e-06,2.79e-06,1.8e-07,4e-08,7.2e-07,2.4e-07,1.3e-07,4e-08,1.33e-06,1.9e-07,51.72222804,431.63990921,54.36071138,302.29908321,171.51487628,135.86236623,149.81052715,355.4439882,1.82956967,2.259168,1.15939175,1.7336409,1.30829733,1.28462253,0.72145253,1.83207771,5.1619,5.341624,5.480925,5.510974,5.04218778,5.04245667,4.86262333,4.91871643,8.02176833,7.70118867,7.4507575,7.711963,7.63271556,8.25946333,8.81465,8.16440071,3.20105,3.58651,3.29921,3.21062,2.13323,2.04704,1.72143,3.9241,0.694318,0.639252,-0.179565,-0.25618,0.203507,-0.0383072,0.0430956,0.148441,5.56652,5.82988,5.71496,5.8634,5.28879,5.31513,5.12599,6.11958,4.67827,4.85544,4.95839,4.93684,4.65433,4.72615,4.63996,3.71341,10.3118,9.64384,7.92481,8.42759,8.71011,8.86812,9.31344,9.81144,6.89291,6.74207,6.75644,7.02698,6.69658,7.34541,7.91523,6.05972,9.79990341,9.6987417,9.42658936,9.6953792,9.26320955,9.7941781,10.12471867,9.80003351,-0.10781781,-0.15397878,-0.1670715,0.06939424,0.15658522,0.04656161,0.0460185,-0.05393066,0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-0.01069014,-0.06601415,-0.13469575,-0.24410183,-0.03685558,0.11911872,0.31703933,0.22828901,0.0946841,0.265726,0.225409,0.533896,0.346361,0.265116,0.0873537,0.166155,-0.269392,-0.529009,-0.410501,-0.321315,-0.0280998,-0.285885,-0.0280998,-0.455705,0.377515,0.153938,-0.274889,0.147829,0.0500909,0.31032,1.00976,1.78312,-0.0219911,-0.881479,-1.57053,-1.37994,-0.29627,-0.348193,0.270002,0.167988,0.0849103,0.138666,0.12034,0.0262672,0.0934624,0.226631,0.521679,0.927293,-0.0684169,-0.33903,-0.298102,-0.53634,-0.185703,0.0244346,0.196699,-0.226631,0.27692829,0.57484418,1.00301322,0.79893041,0.26453031,0.2856745,0.73670104,0.81261352
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,1.11e-06,1.6e-06,1.75e-06,9.9e-07,1.18e-06,1.24e-06,8.8e-07,1.27e-06,1.76e-06,2.82e-06,3.04e-06,2.37e-06,2.84e-06,2.58e-06,1.58e-06,2.21e-06,1.3e-07,4e-07,2.3e-07,1.1e-07,3e-08,8e-08,5e-07,2.6e-07,304.66528867,397.77547411,145.40376043,241.64306426,532.21620828,481.18633025,52.90724809,296.34241012,1.57555657,1.37886015,1.6041154,1.1530487,1.11965388,0.50757042,0.34556313,0.5937621,5.42953714,5.40311417,5.606262,5.370194,5.44649609,5.38469222,5.34465333,5.114016,7.55592857,7.82644583,7.723694,7.642052,7.88889391,8.07218278,8.19455333,8.259519,3.28724,2.77727,2.85149,2.35111,3.58891,1.79565,0.713472,1.52271,0.481235,-0.555455,-0.725443,-0.957681,-1.1157,-0.411803,0.0287304,-0.605733,5.69102,5.56891,5.94001,5.95438,5.97353,6.09564,5.52821,5.70778,5.08768,5.2457,5.4516,4.61363,4.89375,4.78122,5.09007,4.35745,8.18817,9.52653,8.27197,8.0948,8.96389,9.50019,9.06205,9.30147,6.11,6.94079,7.31189,7.02219,6.84981,7.29034,7.58483,7.8051,9.49288125,9.6712435,9.76447249,9.50291239,9.72246331,9.75310007,9.8063749,9.77332683,-0.16345008,0.05645413,-0.07257082,0.0213192,0.10966358,0.03390309,-0.06251163,-0.05821544,0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07347836,-0.13841202,-0.18362602,-0.04935794,-0.00589612,-0.00030542,0.2131921,0.4887536,0.103236,0.363465,0.0390954,0.180205,0.439823,0.405615,0.0586431,0.149662,-0.415388,-0.146608,-0.187536,-0.156992,-0.145997,-0.135612,-0.129503,-0.185703,1.17836,0.17654,0.0262672,0.259618,0.538172,0.483805,1.55465,1.72386,0.0232129,-1.67499,-0.846659,-0.71288,-0.188757,-0.207694,0.0959058,0.359189,0.377515,0.11301,-0.0378736,0.152716,0.208305,0.215635,0.554666,1.02809,-0.130725,-0.387289,-0.316428,-0.140499,-0.2474,-0.18387,-0.0873537,0.11973,0.52427385,0.91334586,0.56735258,0.47949638,0.26308114,0.20351065,0.68315543,1.19611597
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,3.4e-07,1.59e-06,1.12e-06,1.25e-06,8.8e-07,1.29e-06,1.66e-06,1.55e-06,4.5e-07,2.92e-06,2.36e-06,2.49e-06,1.99e-06,3.36e-06,2.89e-06,2.75e-06,2.1e-07,5.4e-07,1.1e-07,8.3e-07,3e-08,1.5e-07,8.5e-07,3e-07,41.11188864,484.72766764,216.16757692,218.14504191,258.66783941,577.92868788,382.40394468,301.37141364,2.02988333,1.300736,1.57804611,1.07619313,0.044213,0.61596256,0.23484955,1.10803554,5.45239667,4.95360286,5.76018222,5.61619875,5.131574,5.39391864,4.96600818,5.199966,8.42519667,8.21655929,7.46299333,7.04164875,8.095912,7.91316318,8.41823273,7.763678,2.83713,1.86508,3.12683,3.04303,1.46525,1.86029,1.60172,2.20027,1.36469,0.718261,-0.864307,-1.43413,-2.24097,-0.294487,-0.792481,-0.555455,5.87777,5.46357,6.21774,6.11479,5.71496,5.75087,5.9041,6.09324,4.76925,4.46519,4.75967,5.1188,4.45322,4.98233,4.59208,4.07254,8.95192,9.19613,8.22169,8.89207,8.83221,9.63187,9.28232,9.39006,8.03255,7.16106,6.84981,6.08367,7.58722,6.12197,7.43639,6.50744,10.26182058,9.69630067,9.63020969,9.22342823,9.64130938,9.63582091,9.81071898,9.49333065,-0.13489915,-0.0649262,-0.19126865,0.02802338,0.04475604,0.12084023,-0.03887324,-0.17556272,0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.08297588,-0.07997964,-0.0177151,-0.2130393,-0.10791957,-0.01657666,0.24617874,0.40995165,0.0720821,0.213803,0.224188,0.263894,0.180205,0.739147,0.135001,0.0946841,-0.356134,-0.330478,-0.467312,-0.255953,-0.16921,-0.257174,-0.230296,-0.460592,0.414167,-0.0433714,0.107512,-0.447153,0.335365,0.957837,1.1246,1.39888,0.0904081,-1.06718,-0.944398,-1.04519,-0.516181,-0.348193,0.313374,0.0348193,0.243124,0.186925,0.245568,0.0201586,0.150884,0.212581,0.466701,0.878424,-0.120951,-0.272446,-0.379958,-0.383013,-0.351248,-0.323148,-0.0836885,0.0708604,0.37935448,0.65684799,0.60226419,0.7786576,0.26416296,0.45133624,0.80615771,1.14358521
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,5e-07,1.79e-06,1.26e-06,1.32e-06,1.04e-06,1.6e-06,1.04e-06,1.46e-06,1.55e-06,3.43e-06,1.96e-06,2.24e-06,2.77e-06,2.38e-06,2.12e-06,2.63e-06,4e-08,7.5e-07,3.8e-07,6.2e-07,6e-08,1.13e-06,4e-08,1.2e-07,180.28792222,437.80625422,193.39088903,258.26078887,392.10171493,559.6603217,169.30814427,304.55681369,1.089512,1.79624968,1.34485769,1.01194787,0.37193908,0.10971082,-0.190638,1.36142973,5.56457438,5.33228583,5.60482571,5.56226222,5.528331,5.44540118,5.24689375,5.00671182,7.66653312,7.91483167,7.66691714,7.70773222,7.705618,7.92241353,7.86555125,8.57494182,2.55701,3.39977,3.20344,2.03028,1.87466,1.21865,0.811634,2.2697,0.414197,-0.260968,-0.526724,-0.957681,-1.35033,-1.99916,-1.22104,0.445322,6.24168,5.63834,6.18662,5.97832,5.86579,5.72454,5.77003,5.93044,5.25048,4.99909,5.12838,5.10444,5.10204,4.93684,4.79559,4.44124,8.31027,8.6311,8.24084,8.37731,8.27197,8.82503,8.89685,9.04051,6.85939,6.86896,6.74207,6.90009,6.75165,6.69419,7.33344,7.97269,9.56211009,9.78325588,9.6950599,9.61882019,9.51538167,9.66064897,9.49540493,10.0491418,-0.05115988,-0.10914121,-0.063879,0.04527184,0.09117166,0.05192355,0.10774142,0.03126527,0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.03046692,-0.10710493,-0.0370882,-0.25493425,-0.03979789,0.00614453,-0.04115698,0.62996808,0.122173,0.0885755,0.0433714,0.17654,0.292604,0.253509,0.28955,0.324369,-0.274889,-0.345139,-0.225409,-0.0891863,-0.0592539,-0.0519235,-0.0244346,-0.307265,1.00487,0.215025,-0.237627,-0.304822,0.757473,0.747088,1.23761,2.16307,-0.229074,-1.30481,-1.65117,-1.51006,-0.560163,-0.338419,-0.0250455,0.0916298,0.590707,0.0910189,0.14111,0.00977384,0.138666,0.198531,0.0390954,1.14232,-0.340863,-0.364076,-0.506407,-0.434325,-0.174707,-0.172875,-0.161879,-0.0109956,0.33246502,0.5964395,0.68027497,0.81355182,0.31780458,0.31120982,0.69397739,1.59196265
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,6e-07,1.45e-06,6.1e-07,1.74e-06,1.6e-06,1.29e-06,1.44e-06,1.42e-06,8e-07,2.46e-06,1.39e-06,2.52e-06,3.49e-06,3.13e-06,3.01e-06,2.76e-06,3.9e-07,2.4e-07,6e-08,3.3e-07,3.5e-07,1.3e-07,6e-08,6.9e-07,46.82054617,516.38936791,72.69650699,322.42883605,463.08474199,429.67099795,244.05536178,365.28697336,1.408988,0.98331206,0.98333257,1.086968,0.23862199,-0.20515294,-0.41509538,1.13153723,5.756855,5.08218647,5.50290286,5.85329111,5.16987867,5.2693375,5.321115,5.29431615,7.126345,8.06254471,7.99594714,7.10439444,8.18066867,7.79806438,7.87093875,8.42040692,2.43251,2.13563,3.09091,3.15316,1.81959,0.991199,0.301669,3.00951,0.385466,-0.0694318,-1.92494,-1.14682,-1.35751,-2.23618,-1.09176,0.208296,5.99029,5.65271,5.89452,6.50026,5.61919,5.73411,5.66468,6.37576,5.52342,4.68066,5.14753,5.1212,4.82671,4.94881,5.00867,4.43646,7.19458,9.414,9.10036,8.18099,9.17698,8.58321,8.6718,9.414,7.05811,6.91445,7.27837,6.21774,6.68701,6.89291,6.74686,7.32865,9.32826002,9.61839944,9.90206722,9.39239956,9.74276655,9.47671816,9.52345453,10.0617519,-0.323453,-0.14941051,-0.0056723,0.06359781,0.08816813,0.01542433,0.08002324,-0.16117444,1,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.12828155,-0.08512589,-0.05681039,-0.32111154,-0.04719955,0.0316504,0.01382074,0.48784621,-0.259007,0.161879,0.19059,0.244957,0.549168,0.215635,0.361021,0.114232,-0.387899,-0.549779,-0.286496,-0.274889,-0.37385,-0.255953,-0.106291,-0.569326,0.759305,-0.165544,0.259618,-0.171653,1.0739,0.896139,1.26205,1.74769,0.57177,-0.756862,-1.1692,-1.07268,-0.563218,-0.182038,0.0329867,0.434325,0.207083,0.370795,0.238848,0.165544,0.186314,0.307876,0.106901,1.05435,0.0494801,-0.304211,-0.254731,-0.691499,-0.284052,-0.185703,-0.132558,0.0238237,0.75354066,0.58352159,0.74413935,0.75812961,0.54234503,0.32825381,0.73434495,1.08542057
Vk2LE9pv1cgXgDCkG2IKoMy728q1,3,8.1e-07,1.59e-06,8.1e-07,1.73e-06,1.17e-06,1.64e-06,1.71e-06,1.55e-06,1.79e-06,2.49e-06,2.55e-06,2.16e-06,1.74e-06,3.35e-06,3.02e-06,2.69e-06,8e-08,3.3e-07,1.3e-07,9.8e-07,6e-08,1.6e-07,4e-08,5e-07,95.99447445,411.10495457,284.78815595,202.2747049,317.88425379,570.7710863,267.66692253,352.80760864,1.1267114,1.13707471,1.53177679,0.83626171,0.30135012,-0.27789857,-0.02424175,1.34099312,5.112578,4.989515,5.14394143,5.10135857,4.84746067,5.05142357,4.73543125,4.903804,8.180508,8.34293714,7.68709786,7.65050143,8.455524,8.19039357,8.32284375,8.216422,3.14359,2.8898,2.93769,3.15556,1.83635,2.30322,1.08457,2.5618,-0.3304,0.112527,-1.403,-1.18034,-1.52032,-1.54187,-0.842759,-0.0215478,5.71257,5.38935,5.49469,5.44681,5.48033,5.25527,5.04698,6.13634,4.70221,4.51546,4.73573,4.56574,4.26647,4.72137,4.4197,4.08451,8.73884,9.60793,9.54808,8.35098,10.2161,9.77313,9.30866,9.84975,7.4747,7.69975,6.54335,6.79235,7.79552,7.21134,7.69257,6.90727,9.7917196,9.82837118,9.45033788,9.40284657,9.80015672,9.68058275,9.59650821,9.72895043,0.00623074,-0.17627816,-0.07483109,-0.02417277,0.0789645,0.13199064,0.12904525,-0.13603978,0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.01502722,-0.01439896,-0.10166545,-0.17313673,-0.05184213,-0.01771505,0.16806436,0.4877148,0.119119,-0.00061087,0.2474,0.139888,0.541227,0.294437,0.332922,0.159436,-0.213803,-0.532674,-0.284663,-0.175929,-0.136834,-0.0751364,-0.0507018,-0.340252,0.736704,0.26817,0.0568105,-0.368352,1.24372,1.06474,1.59191,1.48379,0.0415388,-1.56015,-1.33535,-1.21684,-0.498466,-0.149662,0.143553,0.780686,0.103236,0.286496,0.0885755,-0.0629191,0.212581,0.115454,0.243735,0.993267,-0.0922407,-0.415388,-0.307265,-0.309098,-0.279165,-0.249844,-0.0360411,0.130114,0.37300516,0.67774489,0.57150401,0.81915387,0.39668991,0.45165493,1.12328611,1.26716941
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,8.8e-07,,,5.4e-07,8e-08,,9e-07,1.15e-06,2.43e-06,,,6.9e-07,8e-08,,3.24e-06,2.3e-06,4e-08,,,3.9e-07,8e-08,,6e-08,2.3e-07,250.09422007,,,18.41290384,2.0,,205.366981,161.83541202,-0.67534923,,,-0.4788405,-0.538695,,-0.58919118,-0.5997475,7.88779,,,7.82186,7.86974,,7.78659818,7.84859167,5.59322462,,,5.902905,5.40611,,5.54954273,5.6567,-0.397437,,,-0.459687,-0.538695,,-0.418985,-0.471658,-1.16598,,,-0.497994,-0.538695,,-0.744597,-0.835576,8.20014,,,7.85059,7.86974,,7.89608,7.94396,7.71412,,,7.79313,7.86974,,7.58004,7.74524,5.88255,,,6.09803,5.40611,,5.70299,5.82509,4.98473,,,5.70778,5.40611,,5.29358,5.40371,9.69930686,,,9.81250384,9.56289837,,9.58116336,9.69476209,-0.15337425,,,-0.01191186,0.0152716,,0.00716377,0.00305433,0,,,0.0,0.0,,0.0,0.0,0.00164463,,,-0.01649337,0.00488692,,0.01871469,0.00519236,0.0274889,,,-0.00305433,0.0152716,,0.0378736,0.0329867,-0.291383,,,-0.0207694,0.0152716,,-0.0213803,-0.0335976,0.0171042,,,0.0525344,-0.0219911,,0.0244346,0.0421497,-0.171653,,,-0.0213803,-0.0219911,,-0.0519235,-0.0171042,0.0280998,,,-0.00977384,0.00488692,,0.0482584,0.0152716,-0.0513127,,,-0.0232129,0.00488692,,-0.0116064,-0.013439,0.19016961,,,0.04444223,0.02721603,,0.03887658,0.03104118
jddaidghNmdNCnTgmTnjaYxX4eJ2,1,7e-07,,,6.6e-07,2e-08,1.9e-07,1.75e-06,1.97e-06,2.5e-06,,,6.6e-07,2e-08,2.6e-07,4.16e-06,3.59e-06,1.2e-07,,,6.6e-07,2e-08,1.3e-07,3e-08,1.6e-07,134.98403723,,,21.84032967,1.0,6.3591736,200.93355797,297.96175577,-0.71187583,,,-0.588974,-0.636858,-0.738611,-0.62568467,-0.64493788,7.95273833,,,7.99663,7.9703,8.02417,7.926005,7.9762825,5.54178,,,5.9472,5.72214,5.414485,5.53539667,5.208585,-0.586579,,,-0.588974,-0.636858,-0.677559,-0.134075,-0.215478,-0.866701,,,-0.588974,-0.636858,-0.799663,-0.876278,-0.878672,8.03015,,,7.99663,7.9703,8.0948,8.30788,8.17859,7.89368,,,7.99663,7.9703,7.95354,7.74524,7.83383,5.81312,,,5.9472,5.72214,5.46117,6.02621,5.63595,5.00628,,,5.9472,5.72214,5.3678,4.96797,4.38139,9.72165252,,,9.98309419,9.83230168,9.70873971,9.69291488,9.55640003,-0.0798197,,,0.00794125,-0.00794125,0.0207694,0.05507966,-0.12423459,0,,,0.0,0.0,0.0,0.0,0.0,0.02311107,,,-0.022602,-0.0158825,0.00580324,0.02494368,-0.00213805,-0.0262672,,,0.00794125,-0.00794125,0.0219911,0.166766,0.0965167,-0.199142,,,0.00794125,-0.00794125,0.0195477,-0.00794125,-0.238237,0.00122173,,,0.0519235,-0.0018326,-0.0164934,0.0525344,0.0305433,-0.225409,,,0.0519235,-0.0018326,-0.0232129,-0.054367,-0.233961,0.0439823,,,-0.022602,-0.0158825,0.0128282,0.0568105,0.0311541,0.0103847,,,-0.022602,-0.0158825,-0.00122173,-0.00671952,-0.0604757,0.10452387,,,0.0571836,0.01785149,0.03030606,0.0778522,0.19419009
